"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station"
22756,2015,10,5,3,131,131,2,62,1200,20,13.8,1017.2,12.4,0,"NNE",0.8,"Shunyi"
22757,2015,10,5,4,124,124,2,53,1100,20,13.8,1016.9,12.2,0,"NNE",1.1,"Shunyi"
22758,2015,10,5,5,120,120,2,46,1100,23,13.4,1017,12,0,"NNE",0.8,"Shunyi"
22759,2015,10,5,6,117,117,2,38,1000,31,12.6,1016.8,11.5,0,"N",0.4,"Shunyi"
22760,2015,10,5,7,113,113,2,48,1100,14,13,1016.6,11.7,0,"N",1.1,"Shunyi"
22761,2015,10,5,8,122,122,2,65,1200,5,14.5,1016.8,11.6,0,"NE",1.2,"Shunyi"
22762,2015,10,5,9,125,125,2,51,1200,24,16.3,1016.8,12.1,0,"NNE",1.2,"Shunyi"
22763,2015,10,5,10,135,153,3,38,1300,52,18.5,1016.7,12.7,0,"NNE",2.3,"Shunyi"
22764,2015,10,5,11,200,244,7,45,1900,74,20.5,1016.1,13.9,0,"ENE",1.2,"Shunyi"
22765,2015,10,5,12,304,350,9,47,2600,111,21.4,1015.1,14.1,0,"SE",1.8,"Shunyi"
22766,2015,10,5,13,319,320,10,51,2600,136,22.8,1013.7,14.4,0,"E",1.3,"Shunyi"
22767,2015,10,5,14,329,329,12,54,2500,171,23.8,1012.9,13.9,0,"S",2.1,"Shunyi"
22768,2015,10,5,15,312,312,14,53,2000,207,24.1,1012.6,14.2,0,"SSE",1.8,"Shunyi"
22769,2015,10,5,16,308,327,13,61,2000,213,23.9,1012.3,14.6,0,"SE",1.7,"Shunyi"
22770,2015,10,5,17,352,360,7,63,2000,198,22.8,1012.2,15.1,0,"SE",1.5,"Shunyi"
22771,2015,10,5,18,348,348,3,76,2000,162,20.9,1012.5,15.4,0,"ESE",1,"Shunyi"
22772,2015,10,5,19,347,347,2,90,2100,107,18.9,1012.9,16.1,0,"SSE",0.4,"Shunyi"
22773,2015,10,5,20,351,351,2,127,2100,40,17.8,1013.3,15.8,0,"NNE",0.7,"Shunyi"
22774,2015,10,5,21,362,362,2,128,2100,18,17.2,1013.6,15.7,0,NA,0.2,"Shunyi"
22775,2015,10,5,22,389,389,2,90,2100,40,16.8,1013.9,15.1,0,"NNW",0.4,"Shunyi"
22776,2015,10,5,23,396,396,2,71,2100,42,16.5,1014,15.2,0,"NNE",1.1,"Shunyi"
22777,2015,10,6,0,392,392,2,57,2200,50,15.9,1014,14.8,0,"NNE",0.9,"Shunyi"
22778,2015,10,6,1,366,366,2,45,1900,25,15.6,1013.9,14.8,0,"N",1,"Shunyi"
22779,2015,10,6,2,308,308,10,21,1400,28,15,1013.9,14,0,NA,0,"Shunyi"
22780,2015,10,6,3,310,310,2,17,1300,54,15,1013.8,14.2,0,"N",0.9,"Shunyi"
22781,2015,10,6,4,326,326,2,20,1000,56,14.9,1013.8,14.1,0,"NNW",1.2,"Shunyi"
22782,2015,10,6,5,308,308,2,51,1400,24,14.7,1014.1,13.7,0,"N",1,"Shunyi"
22783,2015,10,6,6,283,283,2,31,1700,59,14.1,1014.5,13.1,0,"S",0.3,"Shunyi"
22784,2015,10,6,7,274,274,2,67,1900,23,14.8,1014.8,13.5,0,"N",0.8,"Shunyi"
22785,2015,10,6,8,280,280,2,68,1800,22,15.7,1015.1,14.1,0,"N",0.9,"Shunyi"
22786,2015,10,6,9,261,261,2,57,1700,42,17.6,1015.5,13.9,0,"N",1,"Shunyi"
22787,2015,10,6,10,240,240,3,38,1500,74,19.8,1014.9,14.4,0,"N",1.5,"Shunyi"
22788,2015,10,6,11,229,229,4,26,1400,103,21.1,1014.4,14,0,"N",1.2,"Shunyi"
22789,2015,10,6,12,253,253,4,29,1500,136,23.1,1013.5,14.4,0,"SE",1.2,"Shunyi"
22790,2015,10,6,13,268,268,7,31,1600,180,24.2,1012.6,14.9,0,"SSE",0.8,"Shunyi"
22791,2015,10,6,14,283,283,9,31,1700,209,24.5,1011.8,14.6,0,"SE",1.8,"Shunyi"
22792,2015,10,6,15,303,303,11,41,1700,227,25.3,1011.2,14.4,0,"SSE",2.2,"Shunyi"
22793,2015,10,6,16,323,335,12,45,2000,237,24.6,1011.2,15.8,0,"SE",2,"Shunyi"
22794,2015,10,6,17,326,326,10,55,2000,220,23.3,1011.2,15.6,0,"SE",1.2,"Shunyi"
22795,2015,10,6,18,335,335,4,82,2200,154,21,1011.6,16.2,0,"SSE",0.4,"Shunyi"
22796,2015,10,6,19,356,356,2,109,2400,77,19.5,1011.9,16.7,0,"SSE",0.4,"Shunyi"
22797,2015,10,6,20,366,366,2,150,2400,24,18.4,1011.9,16.6,0,NA,0,"Shunyi"
22798,2015,10,6,21,321,321,2,109,2100,48,17.8,1012.1,16.3,0,NA,0.2,"Shunyi"
22799,2015,10,6,22,293,293,2,83,1900,53,17.4,1012.1,16.3,0,"NNE",0.9,"Shunyi"
22800,2015,10,6,23,301,301,2,86,2000,27,17.7,1011.9,16,0,"NE",0.9,"Shunyi"
22801,2015,10,7,0,282,282,2,69,1900,52,17.6,1011.8,15.6,0,"N",1.1,"Shunyi"
22802,2015,10,7,1,277,277,2,67,2000,26,17.2,1011.7,15.5,0,"NE",1.1,"Shunyi"
22803,2015,10,7,2,274,274,2,62,2000,28,17,1011.3,15.5,0,"NE",0.7,"Shunyi"
22804,2015,10,7,3,268,268,2,64,1900,17,17,1010.8,15.3,0,"ENE",0.8,"Shunyi"
22805,2015,10,7,4,266,266,2,69,1800,3,16.6,1010.7,15.1,0,"NNE",1,"Shunyi"
22806,2015,10,7,5,240,240,2,68,1700,2,16.5,1010.9,15,0,"N",1.1,"Shunyi"
22807,2015,10,7,6,232,232,2,65,1700,2,16.5,1010.7,15.2,0,"NNE",0.9,"Shunyi"
22808,2015,10,7,7,228,228,2,71,1800,2,16.5,1011.2,15,0,"N",0.9,"Shunyi"
22809,2015,10,7,8,240,240,2,76,1800,2,17.6,1011.9,15.8,0,"NNE",0.9,"Shunyi"
22810,2015,10,7,9,263,263,3,74,1800,3,19.7,1011.9,15.8,0,"SE",1.4,"Shunyi"
22811,2015,10,7,10,273,273,6,72,1800,22,20.4,1011.7,15.8,0,"SSW",0.5,"Shunyi"
22812,2015,10,7,11,277,277,5,74,1800,34,21.8,1011.3,16.3,0,"SE",1,"Shunyi"
22813,2015,10,7,12,296,296,5,76,1700,53,22.4,1010.7,16.4,0,"E",1.1,"Shunyi"
22814,2015,10,7,13,333,333,5,77,1700,82,23.8,1009.6,16.6,0,"ESE",1.6,"Shunyi"
22815,2015,10,7,14,327,327,7,69,1500,131,24.9,1008.9,16.3,0,"SSE",1.5,"Shunyi"
22816,2015,10,7,15,279,279,9,55,1500,174,25.1,1008.7,16.5,0,"SSE",2.2,"Shunyi"
22817,2015,10,7,16,260,260,10,48,1600,173,25.1,1008.7,16.3,0,"S",2.3,"Shunyi"
22818,2015,10,7,17,256,256,9,57,1700,156,23.7,1009,17.7,0,"NW",1.9,"Shunyi"
22819,2015,10,7,18,335,343,4,101,1800,85,21.6,1009.6,17.8,0,"N",1,"Shunyi"
22820,2015,10,7,19,361,361,2,122,2000,56,20.1,1010.4,17.7,0,"NW",0.8,"Shunyi"
22821,2015,10,7,20,379,379,2,133,2100,29,20.8,1011.2,17.2,0,"NNW",1.9,"Shunyi"
22822,2015,10,7,21,329,329,2,66,1700,71,21,1012.7,11.3,0,"NW",2.1,"Shunyi"
22823,2015,10,7,22,94,94,2,21,600,58,20.3,1014,2.1,0,"WNW",2.6,"Shunyi"
22824,2015,10,7,23,15,15,2,10,300,52,19.1,1014.9,-4.4,0,"WNW",3.2,"Shunyi"
22825,2015,10,8,0,8,8,2,10,300,50,18.3,1015.4,-8.8,0,"NW",4,"Shunyi"
22826,2015,10,8,1,NA,5,2,8,300,37,17.3,1015.9,-7.3,0,"NW",4.5,"Shunyi"
22827,2015,10,8,2,5,12,3,6,200,20,16.1,1015.9,-5.1,0,"NW",2.8,"Shunyi"
22828,2015,10,8,3,3,14,2,8,200,22,15.2,1015.8,-4.2,0,"WNW",3.1,"Shunyi"
22829,2015,10,8,4,7,7,2,10,100,23,15.2,1016,-4.7,0,"WNW",4.2,"Shunyi"
22830,2015,10,8,5,6,6,2,11,100,21,13.6,1016.6,-3.7,0,"WNW",2,"Shunyi"
22831,2015,10,8,6,8,8,2,19,200,24,12.6,1017.2,-2.9,0,"WNW",2.8,"Shunyi"
22832,2015,10,8,7,4,6,2,40,300,5,13.8,1017.7,-4,0,"NW",2.2,"Shunyi"
22833,2015,10,8,8,10,10,2,31,300,15,15.8,1018.6,-5.3,0,"WNW",3,"Shunyi"
22834,2015,10,8,9,14,14,2,16,200,32,16.2,1018.9,-8.9,0,"NW",4.4,"Shunyi"
22835,2015,10,8,10,3,9,2,10,200,41,16.5,1018.4,-9.5,0,"WNW",6.5,"Shunyi"
22836,2015,10,8,11,4,5,2,9,200,49,17.2,1018.4,-11.5,0,"WNW",6.6,"Shunyi"
22837,2015,10,8,12,4,5,2,10,200,51,17.8,1017.8,-10.1,0,"WNW",5.6,"Shunyi"
22838,2015,10,8,13,7,7,2,8,200,54,18.5,1016.7,-9.5,0,"WNW",5.3,"Shunyi"
22839,2015,10,8,14,NA,5,2,10,200,53,18.6,1015.8,-7.8,0,"W",5,"Shunyi"
22840,2015,10,8,15,NA,12,2,14,200,52,19.1,1015,-8.2,0,"W",4,"Shunyi"
22841,2015,10,8,16,6,8,2,18,300,48,19.2,1014.4,-7.3,0,"WNW",3.9,"Shunyi"
22842,2015,10,8,17,11,14,2,22,300,44,18.5,1013.9,-7,0,"W",3.2,"Shunyi"
22843,2015,10,8,18,14,27,2,38,400,27,16.1,1013.8,-6.3,0,"WSW",1.8,"Shunyi"
22844,2015,10,8,19,8,33,2,56,400,11,12.5,1013.3,0.2,0,"W",0.5,"Shunyi"
22845,2015,10,8,20,18,40,2,70,500,2,10.7,1013.3,-0.2,0,NA,0.2,"Shunyi"
22846,2015,10,8,21,19,52,2,71,500,2,9.6,1013.2,3.3,0,"SW",0.4,"Shunyi"
22847,2015,10,8,22,26,73,2,77,700,2,9.1,1012.8,3.5,0,"W",0.7,"Shunyi"
22848,2015,10,8,23,29,82,2,73,700,2,11.2,1012,-0.3,0,"WSW",1.4,"Shunyi"
22849,2015,10,9,0,25,47,2,69,600,2,8.4,1010.7,2,0,"SE",0.3,"Shunyi"
22850,2015,10,9,1,19,121,2,65,600,2,8.3,1010.2,2.7,0,"NNW",0.6,"Shunyi"
22851,2015,10,9,2,29,57,2,50,700,2,7.5,1009.4,3.2,0,"N",1.3,"Shunyi"
22852,2015,10,9,3,32,58,2,47,700,2,7.1,1008.6,3.5,0,"ENE",1.2,"Shunyi"
22853,2015,10,9,4,49,70,2,37,600,2,6.8,1007.8,3.4,0,"NNW",1.2,"Shunyi"
22854,2015,10,9,5,45,76,2,34,500,2,6.2,1007.5,3.4,0,"N",0.7,"Shunyi"
22855,2015,10,9,6,31,48,2,31,500,2,6,1007.2,3.2,0,"ENE",0.9,"Shunyi"
22856,2015,10,9,7,30,63,2,33,500,2,6.4,1007.2,3,0,"NNE",1.2,"Shunyi"
22857,2015,10,9,8,26,52,2,40,800,2,9.7,1007.1,3.4,0,"W",1.3,"Shunyi"
22858,2015,10,9,9,24,24,4,49,700,2,15.8,1006.9,-0.5,0,"WNW",1.7,"Shunyi"
22859,2015,10,9,10,10,10,3,29,400,25,18.6,1006.9,-4.2,0,"WNW",3.4,"Shunyi"
22860,2015,10,9,11,15,22,2,17,300,44,19.1,1006.7,-5.8,0,"WNW",6.8,"Shunyi"
22861,2015,10,9,12,NA,24,2,12,300,50,18.8,1006.6,-4.7,0,"W",5.1,"Shunyi"
22862,2015,10,9,13,11,11,2,10,300,53,18.1,1006.4,-5.2,0,"WNW",3.6,"Shunyi"
22863,2015,10,9,14,3,7,2,10,300,55,17.8,1006.3,-5.5,0,"NNW",2.5,"Shunyi"
22864,2015,10,9,15,19,19,2,11,300,54,17.8,1006.3,-4.8,0,"N",2.5,"Shunyi"
22865,2015,10,9,16,3,16,2,12,300,54,18.1,1006.2,-5.9,0,"NNW",3.9,"Shunyi"
22866,2015,10,9,17,3,10,2,10,300,54,17.2,1007.1,-4.7,0,"N",2.5,"Shunyi"
22867,2015,10,9,18,7,27,2,14,300,47,14.7,1008.2,-4.1,0,"N",3.3,"Shunyi"
22868,2015,10,9,19,3,13,2,15,300,44,13.7,1009.6,-4.5,0,"N",2.7,"Shunyi"
22869,2015,10,9,20,8,11,2,9,300,47,12.5,1010.3,-4.2,0,"WNW",2.3,"Shunyi"
22870,2015,10,9,21,8,11,2,12,300,43,12.1,1010.8,-4.5,0,"NNW",1.9,"Shunyi"
22871,2015,10,9,22,4,5,2,6,300,43,12.1,1011.4,-5.4,0,"NW",4.7,"Shunyi"
22872,2015,10,9,23,3,5,2,5,300,40,10.7,1011.9,-4.5,0,"NW",2.1,"Shunyi"
22873,2015,10,10,0,3,9,2,7,300,35,10.2,1011.5,-4.6,0,"WNW",2.8,"Shunyi"
22874,2015,10,10,1,5,5,2,3,300,28,10.3,1012,-5.3,0,"NW",3.2,"Shunyi"
22875,2015,10,10,2,3,5,6,2,200,13,10.7,1011.9,-5.8,0,"WNW",4.4,"Shunyi"
22876,2015,10,10,3,3,5,2,2,200,16,10.4,1012.3,-4.8,0,"WNW",3.3,"Shunyi"
22877,2015,10,10,4,4,5,2,2,200,18,10.3,1012.1,-4.5,0,"WNW",3.7,"Shunyi"
22878,2015,10,10,5,3,7,2,6,100,16,10.3,1012.5,-4.1,0,"WNW",3.5,"Shunyi"
22879,2015,10,10,6,3,5,2,8,200,22,8.6,1012.8,-3,0,"W",1.7,"Shunyi"
22880,2015,10,10,7,3,14,2,23,300,9,8.7,1013.4,-2.3,0,"WNW",2.2,"Shunyi"
22881,2015,10,10,8,6,6,2,23,300,15,10.9,1014.3,-5.6,0,"WNW",2.9,"Shunyi"
22882,2015,10,10,9,3,6,2,13,200,33,11.8,1014.6,-5.7,0,"NW",5.2,"Shunyi"
22883,2015,10,10,10,3,8,2,10,200,41,12.9,1014.5,-4.7,0,"WNW",4.2,"Shunyi"
22884,2015,10,10,11,3,5,2,7,200,45,13.6,1014.6,-5.6,0,"NW",4.3,"Shunyi"
22885,2015,10,10,12,11,11,2,8,200,46,14.7,1014.1,-5.7,0,"NW",4.4,"Shunyi"
22886,2015,10,10,13,3,12,2,7,200,47,14.6,1013.7,-5.8,0,"WNW",8,"Shunyi"
22887,2015,10,10,14,3,19,2,8,200,46,15,1013.5,-6.6,0,"WNW",6.8,"Shunyi"
22888,2015,10,10,15,10,24,2,8,200,46,14.9,1013.1,-6.7,0,"WNW",6.3,"Shunyi"
22889,2015,10,10,16,3,6,2,8,200,46,15.4,1012.6,-6.9,0,"NW",4.8,"Shunyi"
22890,2015,10,10,17,8,13,2,13,300,42,14.1,1012.4,-5.1,0,"WNW",3.8,"Shunyi"
22891,2015,10,10,18,14,40,2,41,300,15,13,1012.6,-5.1,0,"WNW",3.4,"Shunyi"
22892,2015,10,10,19,6,19,2,19,300,36,13.2,1012.8,-5.4,0,"WNW",3.1,"Shunyi"
22893,2015,10,10,20,4,25,2,32,300,23,12.3,1012.8,-4.8,0,"W",3.1,"Shunyi"
22894,2015,10,10,21,11,19,2,40,300,14,12.9,1012.6,-5.2,0,"W",2.9,"Shunyi"
22895,2015,10,10,22,3,28,2,44,300,11,12.9,1012.7,-4.3,0,"W",3.3,"Shunyi"
22896,2015,10,10,23,4,26,2,53,300,2,12,1012.4,-3.4,0,"W",2.5,"Shunyi"
22897,2015,10,11,0,7,19,3,48,300,5,12.5,1012,-3.4,0,"WSW",2.9,"Shunyi"
22898,2015,10,11,1,8,22,3,42,300,11,13.1,1012,-3.7,0,"W",3.3,"Shunyi"
22899,2015,10,11,2,6,25,3,36,300,18,13.2,1011.7,-2.3,0,"W",3.3,"Shunyi"
22900,2015,10,11,3,7,28,2,20,300,40,13.7,1011.6,-1.5,0,"W",3.1,"Shunyi"
22901,2015,10,11,4,5,12,2,22,300,39,12.5,1011.7,-1.1,0,"W",2.1,"Shunyi"
22902,2015,10,11,5,5,24,2,23,300,38,13.5,1011.9,-0.9,0,"W",2.9,"Shunyi"
22903,2015,10,11,6,7,24,2,35,300,27,12.5,1012.4,-0.1,0,"W",1.8,"Shunyi"
22904,2015,10,11,7,6,25,2,47,300,15,14.3,1012.8,0.2,0,"WNW",3.3,"Shunyi"
22905,2015,10,11,8,8,29,2,39,300,24,15.4,1013.3,1.1,0,"W",3.3,"Shunyi"
22906,2015,10,11,9,8,39,2,28,400,35,16.3,1014.2,1.9,0,"WNW",2.8,"Shunyi"
22907,2015,10,11,10,9,22,2,18,300,46,18.3,1014.4,2.2,0,"WNW",2.9,"Shunyi"
22908,2015,10,11,11,11,26,2,14,300,54,18.9,1014.4,1.4,0,"WNW",5.6,"Shunyi"
22909,2015,10,11,12,8,15,2,12,300,57,19.4,1014.3,1.4,0,"WNW",3.4,"Shunyi"
22910,2015,10,11,13,12,12,2,8,300,65,20.1,1014,2,0,"WNW",4.6,"Shunyi"
22911,2015,10,11,14,5,17,2,9,300,64,20.6,1013.9,0.9,0,"WNW",4.9,"Shunyi"
22912,2015,10,11,15,9,9,2,10,300,64,21.2,1013.3,-0.8,0,"WNW",4.4,"Shunyi"
22913,2015,10,11,16,5,7,2,9,300,66,21.9,1013.1,-0.8,0,"WNW",3.6,"Shunyi"
22914,2015,10,11,17,3,14,2,16,300,62,21.4,1013.2,-0.6,0,"WNW",3.1,"Shunyi"
22915,2015,10,11,18,11,41,2,53,500,25,18.5,1013.9,3.1,0,"WNW",1.2,"Shunyi"
22916,2015,10,11,19,20,52,2,84,700,2,14.2,1014.9,4.2,0,"WNW",1.2,"Shunyi"
22917,2015,10,11,20,24,24,2,47,500,26,17.1,1015.8,-1.6,0,"NW",2.3,"Shunyi"
22918,2015,10,11,21,13,13,2,20,400,48,16.2,1016.8,-1.9,0,"WNW",1.8,"Shunyi"
22919,2015,10,11,22,8,16,2,21,400,46,12.6,1017.4,1,0,"WNW",1,"Shunyi"
22920,2015,10,11,23,9,16,2,21,400,44,11.8,1017.8,3.8,0,"SW",0.2,"Shunyi"
22921,2015,10,12,0,7,21,2,59,400,6,9.7,1017.9,1.6,0,"W",0.8,"Shunyi"
22922,2015,10,12,1,9,41,2,49,400,2,9.4,1018.2,3.1,0,"NNW",0.6,"Shunyi"
22923,2015,10,12,2,8,10,8,33,300,2,8,1018.3,3.8,0,NA,0.1,"Shunyi"
22924,2015,10,12,3,17,17,2,37,NA,2,7.7,1018,3.7,0,"N",0.4,"Shunyi"
22925,2015,10,12,4,13,48,2,38,300,2,7,1017.7,4.3,0,NA,0.1,"Shunyi"
22926,2015,10,12,5,13,22,2,NA,300,2,7.4,1017.9,2.9,0,"NW",0.1,"Shunyi"
22927,2015,10,12,6,13,13,2,44,300,9,6.5,1018.3,3.6,0,"NNW",0.3,"Shunyi"
22928,2015,10,12,7,11,19,2,52,300,2,7.4,1018.9,3.8,0,"SW",0.6,"Shunyi"
22929,2015,10,12,8,24,79,4,74,1200,2,12.4,1019.4,2.5,0,"N",0.5,"Shunyi"
22930,2015,10,12,9,33,33,4,62,700,3,16.3,1019.6,2.3,0,"NNE",1,"Shunyi"
22931,2015,10,12,10,11,48,3,47,500,16,19.3,1019.2,2.6,0,"SSW",0.8,"Shunyi"
22932,2015,10,12,11,17,17,5,37,400,31,21.8,1018.6,-2.2,0,"WNW",3.7,"Shunyi"
22933,2015,10,12,12,NA,NA,NA,NA,NA,NA,22.9,1017.9,-2,0,"W",3.8,"Shunyi"
22934,2015,10,12,13,3,13,2,17,300,59,24.1,1016.9,-1,0,"WSW",3,"Shunyi"
22935,2015,10,12,14,6,6,2,17,200,64,24.7,1016,-1.2,0,"WSW",3.6,"Shunyi"
22936,2015,10,12,15,6,26,2,23,200,62,25.2,1015.4,-1.6,0,"W",3.1,"Shunyi"
22937,2015,10,12,16,16,16,2,24,200,66,25.4,1015,-0.7,0,"WSW",2.3,"Shunyi"
22938,2015,10,12,17,11,11,2,35,100,58,24.5,1014.8,0.1,0,"SW",1.2,"Shunyi"
22939,2015,10,12,18,14,46,2,75,300,22,20.4,1015,1.3,0,"SSW",1.5,"Shunyi"
22940,2015,10,12,19,21,63,6,119,600,2,17,1015.3,4,0,"SSE",1.1,"Shunyi"
22941,2015,10,12,20,23,49,9,120,700,2,14.5,1015.7,6.8,0,"WSW",0.6,"Shunyi"
22942,2015,10,12,21,20,105,4,109,700,2,13.8,1016.3,5.7,0,"NNE",1.5,"Shunyi"
22943,2015,10,12,22,37,106,2,99,900,2,12.1,1016.7,6.4,0,"NNE",1.3,"Shunyi"
22944,2015,10,12,23,47,83,2,77,800,2,11.1,1016.9,6.6,0,"NNE",1.2,"Shunyi"
22945,2015,10,13,0,27,40,2,45,500,17,11.6,1017,5.7,0,"N",0.3,"Shunyi"
22946,2015,10,13,1,24,48,2,48,400,9,10.2,1017.2,6.3,0,"NW",1.3,"Shunyi"
22947,2015,10,13,2,29,50,2,62,600,2,10.5,1017.5,5.7,0,"W",0.9,"Shunyi"
22948,2015,10,13,3,25,36,2,61,500,2,8.8,1017.3,5.2,0,"SW",0.3,"Shunyi"
22949,2015,10,13,4,18,20,2,51,400,2,9.2,1017.4,5,0,"SW",0.6,"Shunyi"
22950,2015,10,13,5,21,31,2,55,500,2,9,1017.6,4.2,0,"NNE",1.2,"Shunyi"
22951,2015,10,13,6,21,22,2,55,400,2,9.8,1017.8,3.5,0,"N",2.1,"Shunyi"
22952,2015,10,13,7,17,17,2,41,300,10,10.4,1018.1,3.4,0,"N",1.5,"Shunyi"
22953,2015,10,13,8,14,34,2,30,300,23,13.6,1018.5,3.6,0,"N",1.5,"Shunyi"
22954,2015,10,13,9,12,40,2,34,300,24,17.4,1018.8,3.6,0,"NNE",1.8,"Shunyi"
22955,2015,10,13,10,22,35,2,24,300,38,20.1,1018.6,2.4,0,"N",2.2,"Shunyi"
22956,2015,10,13,11,13,16,2,25,300,42,22.4,1017.9,2.5,0,"NNE",1.2,"Shunyi"
22957,2015,10,13,12,3,10,2,24,300,51,23.9,1017.2,2.1,0,"WSW",0.9,"Shunyi"
22958,2015,10,13,13,8,8,2,18,300,66,25.5,1016.1,0.9,0,"SSW",1,"Shunyi"
22959,2015,10,13,14,7,20,2,30,200,59,26.2,1015.3,-0.8,0,"SSW",1.2,"Shunyi"
22960,2015,10,13,15,20,20,2,35,200,58,27,1014.6,-1.9,0,"WSW",1.5,"Shunyi"
22961,2015,10,13,16,20,31,2,33,200,68,26.9,1014.2,-0.2,0,"S",1.4,"Shunyi"
22962,2015,10,13,17,36,60,2,52,400,55,24.1,1014,3.9,0,"SSE",0.9,"Shunyi"
22963,2015,10,13,18,15,99,2,105,700,3,18.7,1014.1,6.5,0,"SW",0.1,"Shunyi"
22964,2015,10,13,19,37,76,5,123,800,2,16.2,1014.5,8.4,0,NA,0,"Shunyi"
22965,2015,10,13,20,56,138,4,127,1100,2,14.5,1014.8,8.7,0,NA,0.1,"Shunyi"
22966,2015,10,13,21,48,210,2,98,1400,2,14.7,1015.4,9.3,0,"NNE",1.7,"Shunyi"
22967,2015,10,13,22,65,128,2,88,1300,2,13.1,1015.4,9.5,0,"NNE",1,"Shunyi"
22968,2015,10,13,23,63,77,2,77,1000,2,12.7,1015.6,8.4,0,"NNE",1.6,"Shunyi"
22969,2015,10,14,0,63,107,2,73,900,2,13.1,1015.1,7.7,0,"NNE",1.1,"Shunyi"
22970,2015,10,14,1,62,95,NA,53,700,2,12.1,1015.1,7,0,"N",0.9,"Shunyi"
22971,2015,10,14,2,49,82,NA,36,NA,2,11.7,1015.1,7.8,0,"NE",0.3,"Shunyi"
22972,2015,10,14,3,32,39,3,31,NA,NA,12.3,1014.6,7.2,0,"NNE",0.8,"Shunyi"
22973,2015,10,14,4,26,26,2,NA,300,NA,11.6,1014.4,7.1,0,"NNW",0.6,"Shunyi"
22974,2015,10,14,5,26,26,2,NA,400,4,10.8,1014.4,6.3,0,"N",1.2,"Shunyi"
22975,2015,10,14,6,28,50,2,63,600,2,10.5,1014.7,6.8,0,NA,0.1,"Shunyi"
22976,2015,10,14,7,38,64,2,63,700,2,11.3,1015.3,7,0,"W",0.7,"Shunyi"
22977,2015,10,14,8,42,70,2,70,900,2,12.4,1015.3,6.4,0,"N",1.2,"Shunyi"
22978,2015,10,14,9,41,84,2,64,800,2,13.5,1015.2,6.8,0,"N",1.3,"Shunyi"
22979,2015,10,14,10,47,61,3,51,600,8,15.2,1015,5.4,0,"NE",1.2,"Shunyi"
22980,2015,10,14,11,44,61,3,50,600,17,17.2,1014.8,5.8,0,"WNW",1.2,"Shunyi"
22981,2015,10,14,12,54,96,3,58,700,28,19.3,1014.2,6.4,0,"N",2.2,"Shunyi"
22982,2015,10,14,13,72,84,5,50,700,53,21.3,1013.8,7.1,0,"NE",1.3,"Shunyi"
22983,2015,10,14,14,61,87,9,40,900,78,21.5,1012.8,7,0,"NNE",1.9,"Shunyi"
22984,2015,10,14,15,81,100,12,34,1100,104,21.3,1012.4,7.5,0,"NE",1,"Shunyi"
22985,2015,10,14,16,86,99,10,50,1100,94,21.8,1012.5,8,0,"SSW",0.8,"Shunyi"
22986,2015,10,14,17,100,129,12,65,1200,82,20.7,1012.6,8.7,0,"SSE",1.1,"Shunyi"
22987,2015,10,14,18,112,160,7,94,1400,39,17.8,1013,11.1,0,NA,0.1,"Shunyi"
22988,2015,10,14,19,111,162,4,143,1800,2,15.8,1013.6,10.5,0,"W",0.5,"Shunyi"
22989,2015,10,14,20,133,161,4,151,2100,2,14.7,1013.9,11.5,0,NA,0.2,"Shunyi"
22990,2015,10,14,21,133,191,2,128,1900,2,13.9,1014.3,10.9,0,NA,0.2,"Shunyi"
22991,2015,10,14,22,134,151,2,121,1800,2,12.9,1014.5,10.8,0,"NNW",0.5,"Shunyi"
22992,2015,10,14,23,138,182,2,104,2000,2,12.5,1014.4,10.4,0,"N",0.4,"Shunyi"
22993,2015,10,15,0,NA,NA,NA,NA,NA,NA,13.1,1014.2,9.7,0,"N",1,"Shunyi"
22994,2015,10,15,1,115,115,2,95,1200,2,11.9,1014.1,9.6,0,"NNW",0.3,"Shunyi"
22995,2015,10,15,2,100,100,2,86,1100,2,11.4,1014,9,0,"SSW",0.6,"Shunyi"
22996,2015,10,15,3,98,98,2,93,1200,2,10.7,1013.8,9,0,"NNE",0.3,"Shunyi"
22997,2015,10,15,4,95,95,2,80,1100,2,10.8,1013.9,8.7,0,"N",0.8,"Shunyi"
22998,2015,10,15,5,95,95,2,54,1000,16,11,1014,8.4,0,"NW",1,"Shunyi"
22999,2015,10,15,6,86,86,2,72,1000,2,10.8,1014.1,7.8,0,"NNE",1.4,"Shunyi"
23000,2015,10,15,7,85,85,2,46,900,32,10.6,1014.4,7.8,0,"NNW",0.7,"Shunyi"
23001,2015,10,15,8,89,99,2,61,1100,24,13,1014.6,8.1,0,"N",1.8,"Shunyi"
23002,2015,10,15,9,97,118,5,39,1000,50,16,1014.9,8.2,0,"N",1.4,"Shunyi"
23003,2015,10,15,10,83,89,5,30,900,59,18.9,1014.9,7.9,0,"NNE",1.4,"Shunyi"
23004,2015,10,15,11,76,76,6,22,900,84,20.8,1014.4,7.8,0,"ENE",1.2,"Shunyi"
23005,2015,10,15,12,89,100,9,24,1000,105,22.4,1013.8,7.8,0,"SSW",1.3,"Shunyi"
23006,2015,10,15,13,79,79,11,37,1000,100,24,1013,7.6,0,"SSW",1.7,"Shunyi"
23007,2015,10,15,14,57,57,15,55,800,94,25.1,1012.1,7.2,0,"SSW",1.6,"Shunyi"
